706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
706,519
708,519
722,513
826,452
905,396
1089,265
1167,216
1209,197
1247,170
1258,145
1258,109
1224,43
1206,11
1192,0
1191,0
1189,0
1181,0
1170,0
1163,0
1146,0
1136,0
1131,0
1128,0
1127,0
1127,0
1130,0
1131,0
1132,0
1132,0
1132,0
1132,0
1131,0
1130,0
1130,0
1130,0
1128,0
1125,0
1121,0
1097,0
1082,0
1068,0
1038,0
1026,0
1016,0
1002,0
998,0
987,0
986,0
984,0
980,0
978,0
974,0
964,0
958,0
950,0
934,0
924,0
917,2
902,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,6
898,8
896,10
894,15
885,27
878,36
857,62
846,78
830,100
791,150
766,181
718,239
695,267
684,295
666,348
663,368
663,396
668,407
680,430
687,442
694,452
714,472
726,482
748,496
758,502
762,504
766,506
767,507
767,507
767,507
766,507
766,507
766,507
766,507
766,506
767,506
770,506
770,505
771,504
772,503
772,502
773,499
773,499
773,496
773,490
773,486
774,481
774,479
774,478
775,474
775,474
775,471
775,470
775,469
775,468
775,464
775,462
775,460
775,454
774,452
773,446
773,442
771,438
771,430
771,426
772,422
774,414
775,410
778,406
780,399
780,396
782,391
784,387
784,384
784,379
784,376
784,373
784,366
784,362
785,354
786,353
788,350
793,342
795,340
799,339
799,339
799,347
790,351
781,354
763,354
762,347
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
762,342
750,338
738,331
728,327
713,318
704,312
698,310
682,304
674,303
665,303
646,301
640,299
636,298
630,294
629,292
623,279
620,270
614,262
600,245
586,233
570,213
527,179
510,173
471,160
459,157
447,156
431,154
426,151
419,147
419,146
418,145
418,140
417,137
416,133
414,129
414,128
414,126
413,124
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
413,122
411,122
406,129
391,147
382,156
371,171
368,175
367,180
367,186
367,187
369,191
381,199
390,202
395,205
409,208
413,210
413,210
413,210
413,210
413,210
413,208
413,208
413,208
413,206
414,203
414,203
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
414,202
417,202
417,206
415,212
414,218
410,222
407,226
406,240
406,245
413,254
432,270
442,281
446,300
438,312
423,326
387,361
370,374
362,378
354,380
354,375
354,366
354,338
354,322
354,310
347,290
342,282
336,272
302,234
284,222
254,205
249,201
244,198
243,197
243,197
243,197
243,197
243,197
243,197
243,197
243,197
246,197
252,198
254,198
254,198
254,198
254,198
254,198
250,199
245,199
243,195
243,194
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
242,193
238,197
236,200
229,202
228,202
227,203
229,206
233,206
241,206
258,206
268,206
279,206
306,206
322,205
369,190
396,182
422,170
466,147
482,137
503,123
510,118
516,113
519,107
521,106
521,104
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
521,103
514,105
508,107
503,109
502,110
499,110
496,112
496,113
496,113
496,114
496,115
496,118
496,118
496,118
497,119
498,119
498,119
502,120
503,120
503,120
505,120
506,118
506,115
506,115
506,114
506,113
506,113
506,113
506,110
506,110
500,110
499,110
496,109
493,109
490,109
488,109
481,109
