701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
701,557
700,557
683,550
664,537
641,518
574,474
531,455
448,434
413,433
386,433
348,445
339,451
334,457
333,458
333,458
333,458
333,458
333,458
333,458
333,458
333,458
338,439
349,401
362,362
390,298
395,276
400,250
418,182
430,144
442,102
470,26
506,0
538,0
550,0
554,0
558,0
558,0
558,0
562,0
570,0
579,0
590,0
617,0
626,0
637,0
657,0
666,0
676,0
684,0
685,0
685,0
686,1
686,2
686,2
686,3
685,5
685,5
685,5
685,5
685,5
685,5
681,5
678,5
674,5
668,5
650,2
642,2
635,2
628,2
628,2
628,1
629,0
630,0
632,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
636,0
650,2
661,6
672,8
698,14
707,17
716,18
730,22
733,22
734,22
738,22
739,22
743,22
759,17
771,14
783,14
810,9
820,6
827,3
836,1
838,0
838,0
840,0
841,0
844,0
846,0
847,0
847,0
847,0
847,0
847,0
848,1
848,1
848,1
848,1
848,1
848,1
848,1
848,1
848,2
847,4
846,6
844,10
838,18
835,24
834,31
833,49
833,58
835,69
845,80
864,91
881,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
886,90
876,104
815,172
764,207
667,270
611,298
547,335
438,399
392,427
354,456
313,490
306,497
304,502
304,505
304,505
306,505
321,504
338,496
358,487
403,467
423,461
448,449
459,444
470,442
496,435
510,430
533,421
549,414
560,410
578,402
587,397
593,393
605,387
610,384
611,384
614,383
614,383
614,383
614,383
614,383
615,383
615,385
616,388
619,392
621,405
623,410
626,422
628,423
630,424
630,424
631,424
633,419
636,414
637,409
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,408
638,410
638,411
638,414
638,415
638,418
638,418
638,422
638,423
638,424
638,425
638,425
638,425
638,425
638,425
638,425
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
638,426
636,430
636,432
636,434
636,439
636,442
636,445
636,450
637,454
638,456
642,461
646,462
650,462
652,462
652,462
652,462
652,461
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
652,460
651,461
648,462
646,462
645,462
644,462
644,462
645,461
646,461
646,461
648,461
648,461
648,461
648,461
648,461
648,461
649,462
649,466
650,469
654,477
654,479
658,486
666,500
667,507
667,511
659,518
658,520
654,520
649,521
646,521
642,519
632,512
626,510
615,501
612,497
608,494
606,490
606,489
605,488
603,486
602,485
602,484
599,483
597,481
594,480
593,478
591,477
590,475
590,475
589,473
589,471
589,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,471
588,470
588,470
588,470
587,472
586,472
585,472
583,469
582,464
582,462
582,462
582,462
582,462
582,462
582,462
582,462
582,462
582,462
582,462
582,462
577,464
572,468
566,470
550,470
550,470
548,470
546,469
546,468
546,468
546,465
551,454
556,445
586,409
604,386
626,358
674,309
706,279
736,258
782,226
808,214
832,203
842,202
852,202
871,202
875,203
881,205
886,208
889,210
890,211
892,213
898,215
901,216
903,217
908,218
911,218
915,219
919,220
926,221
929,221
934,222
934,222
936,223
938,223
942,223
945,223
953,223
959,222
969,219
989,210
998,206
1007,200
1022,193
1026,189
1032,185
1036,181
1037,181
1037,181
1037,180
1037,180
1038,180
1042,180
1044,180
1046,180
1050,180
1055,180
1058,180
1060,180
1064,180
1066,180
1068,180
1071,178
1073,178
1075,177
1076,176
1076,176
1076,176
1076,175
1076,174
1076,174
1074,174
1073,174
1073,174
1072,174
1072,174
1071,174
1071,174
1069,174
1067,174
1066,174
1064,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,174
1062,175
1060,176
1059,178
1058,180
1054,183
1050,186
1047,190
1040,195
1035,198
1030,201
1014,212
1003,218
994,223
970,238
956,246
927,270
910,281
874,307
854,319
818,340
803,350
790,355
770,364
762,366
754,370
749,372
748,373
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
747,374
754,374
765,374
774,374
785,372
810,364
831,358
881,342
907,336
930,329
979,311
999,304
1020,294
1042,282
1050,276
1054,273
1055,268
1055,266
1055,263
1054,262
1054,262
1053,259
1053,259
1053,258
1052,256
1052,256
1052,256
1051,255
1051,255
1051,254
1051,251
1051,250
1054,243
1057,239
1063,235
1077,229
1084,226
1096,219
1101,215
1103,214
1107,210
1108,207
1110,205
1110,205
1110,204
1110,201
1110,199
1110,198
1110,196
1110,194
1110,194
1110,193
1110,193
1110,192
1110,192
1110,192
